id,title,cate,location,introduce,video
1459,전주시_KT 외관 [7],로케이션 DB  > 주거/업무시설  > 업무시설,지역정보  > 전주시,전주에서 보기 드문 고층 빌딩 전주 KT의 외관 전경.,
1458,전주시_KT 옥상 [13],로케이션 DB  > 주거/업무시설  > 업무시설,지역정보  > 전주시,전주에서 보기 드문 고층 빌딩 전주 KT 옥상 모습과 옥상에서 내려다 보이는 서신동 일대 전경.,
1457,전주시_KT 4층 식당 [9],로케이션 DB  > 주거/업무시설  > 업무시설,지역정보  > 전주시,전주 KT 내 구내식당의 모습.,
1456,전주시_KT 4층 복도 [7],로케이션 DB  > 주거/업무시설  > 업무시설,지역정보  > 전주시,전주 KT 내부 복도의 모습. 깔끔한 벽 디자인과 서신동 일대가 내려다보이는 통창이 인상적이다.,
1455,전주시_KT 3층 휴게실 [5],로케이션 DB  > 주거/업무시설  > 업무시설,지역정보  > 전주시,전주 KT 3층 휴게실의 모습. 통창 밖으로 롯데백화점과 대로가 보인다.,
1454,전주시_KT 3층 중회의실 [15],로케이션 DB  > 주거/업무시설  > 업무시설,지역정보  > 전주시,전주 KT 회의실. 원형 탁자와 직선형 탁자가 혼합돼있다.,
1453,전주시_KT 3층 복도 [6],로케이션 DB  > 주거/업무시설  > 업무시설,지역정보  > 전주시,전주 KT 3층의 흰색 벽과 바닥의 복도.,
1451,김제시_계룡축산 현)영농조합법인계룡축산[30],로케이션 DB  > 산업시설  > 공장관련시설  > 폐공장,지역정보  > 김제시,"김제 정당리에 있는 축산업 관련 사료 공장으로, 현재 공장으로 운영 중인 건물 뒤편에 비어있는 건물을 폐공장으로 사용 가능하다.",
1450,전주시_대한통운 차고지 및 분류작업대 [20],로케이션 DB  > 산업시설  > 공장관련시설  > 창고,지역정보  > 전주시,전주시 팔복동 산업단지에 있는 대한통운 차고지 모습.,
1449,전주시_대한통운 창고  [11],로케이션 DB  > 산업시설  > 공장관련시설  > 창고,지역정보  > 전주시,전주시 팔복동 산업단지에 있는 대한통운 창고.,
1448,전주시_성화유리공장 앞 공터 [8],로케이션 DB  > 자연/도시  > 도시  > 공터,지역정보  > 전주시,조립식 건물 사이의 시멘트로 만든 평평한 공터,
1446,전주시_암웨이(암웨이 플라자) [9],로케이션 DB  > 생활/영업시설  > 판매시설  > 도/소매시장,지역정보  > 전주시,전주시 팔복동 산업단지에 있는 도소매마트 암웨이.,
1445,전주시_전주시자원봉사센터 외부 [9],로케이션 DB  > 공공시설  > 공공생활시설,지역정보  > 전주시,전주천 바로 옆에 자리한 전주시자원봉사센터는 외관의 구조가 현대적이고 전체적으로 통유리로 되어 있어 독특한 느낌을 준다.,
1443,전주시_전주시자원봉사센터 내부 [20],로케이션 DB  > 공공시설  > 공공생활시설,지역정보  > 전주시,전주천 바로 옆에 자리한 전주시자원봉사센터는 외관의 구조가 현대적이고 전체적으로 통유리로 되어 있어 독특한 느낌을 준다.,
1441,고창군_폐 모텔 [4],로케이션 DB  > 생활/영업시설  > 숙박시설  > 모텔,지역정보  > 고창군,고창군 고창읍에 있는 방치된 폐모텔.,
1440,전주시_호반촌 주택 [13],로케이션 DB  > 주거/업무시설  > 주거시설  > 단독주택,지역정보  > 전주시,호반촌에 밀집된 고급 주택 중 하나.,
1439,전주시_연화마을 주택 [11],로케이션 DB  > 주거/업무시설  > 주거시설  > 단독주택,지역정보  > 전주시,전주시 덕진동1가 연화마을에 있는 단독 주택.,
1438,완주군_고산천 인도교 [9],로케이션 DB  > 도로/교통시설  > 차량도로  > 다리/교각,지역정보  > 완주군,"완주군 봉동읍 고산천에 있는 다리, 인도교의 모습. 주변 논밭들로 농촌 분위기가 물씬 풍긴다.",
1437,"전주시_전북체신청,전주우체국-중회의실 [7]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다. 창문으로 보이는 전망이 좋은 중회의실.",
1436,"전주시_전북체신청,전주우체국-외관 [3]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1435,"전주시_전북체신청,전주우체국-옥상 [19]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1434,"전주시_전북체신청,전주우체국-소회의실 [8]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다. 작은 교실과도 같은 소회의실.",
1433,"전주시-전북체신청,전주우체국-10층 휴게실 [6]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1432,"전주시_전북체신청,전주우체국-10층 종합강의실 [13]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1431,"전주시_전북체신청,전주우체국-10층 야외휴게실 [10]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1430,"전주시_전북체신청,전주우체국-10층 복도 [6]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1429,"전주시_전북체신청,전주우체국-3층 휴게실 [6]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1428,"전주시_전북체신청,전주우체국-3층 헬스장 [4]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다. 전주우체국 내부에 있는 소규모 헬스장.",
1427,"전주시_전북체신청,전주우체국-3층 식당 [12]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1426,"전주시_전북체신청,전주우체국-3층 대회의실 [10]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1425,"전주시_전북체신청,전주우체국-2층 야외 [10]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1424,"전주시_전북체신청,전주우체국-2층 복도 [6]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1423,"전주시_전북체신청,전주우체국-1층 우체국 [17]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1422,"전주시_전북체신청,전주우체국 1층로비 [10]",로케이션 DB  > 공공시설  > 공공생활시설  > 우편관련시설,지역정보  > 전주시,"지하 1층, 지상 10층 규모로 2009년 말 준공됐으며 2010 전주시 아름다운 건축상 대상을 수상했다.",
1421,전주시_전주시교원공제회관 옥상 [20],로케이션 DB  > 공공시설  > 공공생활시설,지역정보  > 전주시,전주시 서신동에 있는 교원공제회관 옥상에서 보이는 전주 시내 전경.,
1420,전주시_납작한 슬리퍼 [14],로케이션 DB  > 생활/영업시설  > 일반생활시설  > 카페,지역정보  > 전주시,(주)휴림 ZIP& 사업본부가 운영하는 카페,
1419,전주시_무궁화한정식 [11],로케이션 DB  > 생활/영업시설  > 일반생활시설  > 일반음식점,지역정보  > 전주시,전주시 덕진동에 있는 정원이 아름다운 한정식집. 단독주택으로 활용 가능.,
1417,전주시_꼬꼬영양통닭 [16],로케이션 DB  > 생활/영업시설  > 일반생활시설  > 일반음식점,지역정보  > 전주시,전주 맛집으로 소문만 바베큐치킨집. 유리창 밖에서 바베큐가 돌아가는 모습을 볼 수 있다.,
1413,전주시_한지산업지원센터(4층세미나실) [4],로케이션 DB  > 공공시설  > 공공생활시설,지역정보  > 전주시,전주 한지산업지원센터 내 세미나실. 회의실로 활용 가능함.,
1412,전주시_쉐르빌모텔 [11],로케이션 DB  > 생활/영업시설  > 숙박시설  > 모텔,지역정보  > 전주시,전주시 우아동의 모텔촌.,
1410,부안군_신재생에너지테마파크 [41],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설,지역정보  > 부안군,"신재생에너지 체험과 학습, 연구를 위한 시설로 2011년 7월 1일 개관하였다.",
1408,전주시_전주동물원(벚꽃축제) [12],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 동/식물원,지역정보  > 전주시,매년 4월에 열리는 전주동물원 벚꽃축제 때의 모습이다.,
1406,부안군-양지항 [3],로케이션 DB  > 도로/교통시설  > 각종운수시설  > 항만/여객시설,지역정보  > 부안군,바닷물이 말라 배가 운항하지 못하는 포구가 있다. 대체로 쓸쓸한 풍경이며 작은 고깃배들이 묶여 있는 모습과 낚시꾼들을 볼 수 있다.,
1404,김제시-만경버스터미널 [2],로케이션 DB  > 도로/교통시설  > 각종운수시설  > 터미널,지역정보  > 김제시,김제시 만경리에 있는 간이버스터미널.,
1403,부안군-암거 [4],로케이션 DB  > 도로/교통시설  > 차량도로  > 굴다리,지역정보  > 부안군,부안군 옹중리에 있는 암거.,
1402,임실군-선거교(섬진강) [11],로케이션 DB  > 도로/교통시설  > 차량도로  > 다리/교각,지역정보  > 임실군,임실군 선거리에 있는 선거교.,
1401,김제시-만경대교 [20],로케이션 DB  > 도로/교통시설  > 차량도로  > 다리/교각,지역정보  > 김제시,옛 만경대교는 노후화로 인해 붕괴와 사고의 우려가 높아 차량 통행을 제한하고 있다. 주변에서 낚시꾼들의 모습을 자주 볼 수 있다.,
1400,임실군-산길(3Km구간) [10],로케이션 DB  > 도로/교통시설  > 차량도로  > 비포장로,지역정보  > 임실군,임실군 봉천리에 있는 봉화산 산길.,
1399,김제시-숲길(대율저수지) [17],로케이션 DB  > 도로/교통시설  > 차량도로  > 비포장로,지역정보  > 김제시,김제시 대율저수지 근처 숲길.,
1398,전주시-터널(거산황궁아파트앞) [6],로케이션 DB  > 도로/교통시설  > 차량도로  > 터널,지역정보  > 전주시,전주 동서학동 아파트 단지와 남고산 사이에 지어진 터널(굴다리).,
1397,전주시-하가지구도로 [11],로케이션 DB  > 도로/교통시설  > 차량도로  > 일반도로,지역정보  > 전주시,"전주시 덕진동에 천변을 따라 조성된 지구로 상업용지, 공원용지, 주택용지, 학교부지로 구성되며 아직 공사 중이다.",
1396,부안군-부안동초등학교 도로 [1],로케이션 DB  > 도로/교통시설  > 차량도로  > 일반도로,지역정보  > 부안군,부안읍 봉덕리 부안동초등학교 앞 도로 모습.,
1395,부안군-부안공설운동장도로 [5],로케이션 DB  > 도로/교통시설  > 차량도로  > 일반도로,지역정보  > 부안군,"부안군 공설운동장 앞 2차선, 4차선 도로의 모습.",
1394,부안군-계화읍내도로 [4],로케이션 DB  > 도로/교통시설  > 차량도로  > 일반도로,지역정보  > 부안군,부안군 계화면 읍내의 도로 모습.,
1393,김제시-김제온천도로 [15],로케이션 DB  > 도로/교통시설  > 차량도로  > 일반도로,지역정보  > 김제시,김제시 상동동 김제온천 근처 4차선 도로.,
1391,완주군- 하이트공장 내 하이트피아 [41],로케이션 DB  > 산업시설  > 공장관련시설,지역정보  > 완주군,완주군에 자리한 하이트공장은 시설의 규모와 모습이 미래 도시의 모습을 연상시킨다.,
1388,완주군- 하이트공장 전주지점 외관 [61],로케이션 DB  > 산업시설  > 공장관련시설,지역정보  > 완주군,완주군에 자리한 하이트공장은 시설의 규모와 모습이 미래 도시의 모습을 연상시킨다.,
1387,전주시-진북초등학교 뒷길 [5],로케이션 DB  > 주거/업무시설  > 주거시설  > 주택가 골목길,지역정보  > 전주시,진북초등학교 뒷길 주택가 골목길 모습.,
1386,김제시-부영실버타운 [34],로케이션 DB  > 주거/업무시설  > 주거시설  > 아파트,지역정보  > 김제시,김제 하동에 있는 실버타운아파트.,
1385,완주군-용연교인근주택 [3],로케이션 DB  > 주거/업무시설  > 주거시설  > 단독주택,지역정보  > 완주군,"완주군 신월리 용연교 인근에 있는 한적한 주택이다. 
근처에 대아휴양림이 있고 고산휴양림도 멀지 않아 풍경이 아름답다.",
1384,전주시_낡은 주택 [6],로케이션 DB  > 주거/업무시설  > 주거시설  > 주택,지역정보  > 전주시,전주시 삼천동에 있는 허름한 주택.,
1383,전주시-C&L웨딩(써드마인드) [19],로케이션 DB  > 생활/영업시설  > 일반생활시설,지역정보  > 전주시,전주 웨딩거리에 있는 웨딩샵&스튜디오.,
1379,진안군-진안공설운동장 주차장 [2],로케이션 DB  > 생활/영업시설  > 운동시설  > 운동장,지역정보  > 진안군,진안군 공설운동장 주차장의 모습.,
1378,부안군-부안국민체육센터 [1],로케이션 DB  > 생활/영업시설  > 운동시설  > 체육관,지역정보  > 부안군,부안읍 동중리에 있는 부안국민체육센터.,
1377,김제시_지평선마린리조트 [3],로케이션 DB  > 생활/영업시설,지역정보  > 김제시,(주)김제지평선마린리조트는 김제시 만경읍 만경리 능제(菱堤) 주변의 경관을 이용하여 친환경 테마공원과 위락시설을 갖추고 2005년 개관하였다.,
1375,전주시-전주지방법원 외관 [1],로케이션 DB  > 공공시설  > 치안시설  > 법원,지역정보  > 전주시,전주시 덕진동에 자리한 전주지방법원의 외관 모습.,
1374,전주시-전주지방법원 복도 [3],로케이션 DB  > 공공시설  > 치안시설  > 법원,지역정보  > 전주시,전주시 덕진동에 자리한 전주지방법원의 모습.,
1373,전주시-전주지방법원 3호 법정 [11],로케이션 DB  > 공공시설  > 치안시설  > 법원,지역정보  > 전주시,전주시 덕진동에 자리한 전주지방법원의 법정 내부 모습.,
1371,전주시_전주대학교 스타센터 도서관 외부 [44],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,"2011년 5월 개관한 전주대학교 스타센터는 세계적 건축가 아론 탄이 설계했고 지상 4층 지하 2층의 규모로 도서관, 디지털 개념의 문화시설, 컨벤션센터와 강의실 등이 있는 복합건물이다. 첨단 IT 서비스를 제공하며 모바일 웹 기반을 통한 원스톱 시스템을 자랑한다.",
1368,전주시_전주대학교 스타센터 도서관 내부 [96],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,"2011년 5월 개관한 전주대학교 스타센터는 세계적 건축가 아론 탄이 설계했고 지상 4층 지하 2층의 규모로 도서관, 디지털 개념의 문화시설, 컨벤션센터와 강의실 등이 있는 복합건물이다. 첨단 IT 서비스를 제공하며 모바일 웹 기반을 통한 원스톱 시스템을 자랑한다.",
1367,완주군_동상초등학교 [4],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 완주군,완주군 동상면 신월리 시골 초등학교.,
1366,익산시-웅포관광지(곰개나루터) [11],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설,지역정보  > 익산시,"지역 발전과 관광객 유치를 위해 조성되었고 넓은 주차장과 야영장을 갖췄다. 금강을 따라 갈대밭이 펼쳐져있으며 산책로와 자전거도로, 운동시설이 잘 되어있다. 곰개나루라 불리는 나루터가 남아있다.",
1365,익산시-늘푸른수목원(왕궁다원) [15],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설,지역정보  > 익산시,익산 왕궁에 있는 꽃잔디 농원.,
1364,군산시-은파유원지 (인근) [7],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 유원지,지역정보  > 군산시,"군산시내의 미제저수지를 중심으로 조성된 유원지로, 1985년 국민관광지로 지정되었다.",
1363,전주시_전주마전고분공원 [19],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 공원,지역정보  > 전주시,전주시 효자동에 있는 공원.,
1362,전주시-습지공원(서부신시가지현대아이파크옆) [15],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 공원,지역정보  > 전주시,전주시 서부신시가지에 있는 습지공원.,
1361,전주시-반딧불이공원(하가지구) [17],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 공원,지역정보  > 전주시,전주시 하가지구에 있는 공원.,
1360,전주시-달팽이공원(하가지구) [10],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 공원,지역정보  > 전주시,전주시 하가지구에 있는 공원.,
1359,전주시_하가지구 공원 [19],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 공원,지역정보  > 전주시,전주시 하가지구 공원용지에 새로 만들어진 다양한 공원들.,
1358,전주시_한국정교회 성모안식성당 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 전주시,전주시 삼천동 삼천천 옆 언덕에 자리한 한국정교회 성모안식성당. 본당 내부가 화려하고 독특하다. 높은 천정에서 빛이 투과되는데 예수의 성화가 있다.,
1357,전주시_한국소리문화의전당(전시장) [15],로케이션 DB  > 문화/관광/종교시설  > 문화및집회시설  > 공연장,지역정보  > 전주시,"전주시 덕진동에 있는 지하 1층, 지상 3층 규모의 복합문화예술공간으로 2001년 9월에 개관하였다. 모악당, 연지홀, 명인홀, 노천극장, 전시장, 국제회의장과 부대시설로는 놀이마당, 연회실, 연습실, 편의시설로는 어린이놀이방, 물품보관소, 카페테리아 등이 있다.",
1354,전주시_상림동혁신도시부지(겨울) [23],로케이션 DB  > 자연/도시  > 자연,지역정보  > 전주시,전주시 상림동 혁신도시 부지의 모습.,
1353,진안군_꽃잔디동산 [46],로케이션 DB  > 자연/도시  > 자연,지역정보  > 진안군,진안군 원영장마을에 있는 꽃잔디동산. 축구장 24개를 합친 면적과 같은 약 5만여평 규모의 진안 원연장 꽃잔디 동산에는 매년 4∼5월이면 분홍빛 양탄자를 깔아놓은 듯 화려한 잔디를 볼 수 있다.,
1352,전주시_백석저수지 [5],로케이션 DB  > 자연/도시  > 자연  > 호수/저수지,지역정보  > 전주시,전주시 전미동에 있는 저수지.,
1351,부안군_계화교 인근(갈대) [8],로케이션 DB  > 자연/도시  > 자연  > 호수/저수지,지역정보  > 부안군,계화도 근처 계화리에 있는 계화교 인근 갈대밭.,
1350,진안군_주자천변공터 [4],로케이션 DB  > 자연/도시  > 자연  > 강/하천,지역정보  > 진안군,진안 주자천 근처 공터.,
1349,익산시- 대나무 숲 옆 구룡마을(구룡마을 대나무숲) [52],로케이션 DB  > 자연/도시  > 자연  > 숲,지역정보  > 익산시,익산 금마면 신용리에 있는 구룡마을. 국내에서 가장 넓은 자생 대나무숲을 자랑한다.,
1347,전주시_전주동헌(전통문화연수원) [64],로케이션 DB  > 전통문화시설  > 민속자료,지역정보  > 전주시,75년만에 한옥마을로 돌아온 전주동헌은 일제강점기인 1934년 민간에 매각된 뒤 소유주인 유인수 선생의 기증으로 이전 복원됐다.,
1344,전주시_완산동 방공호 [42],로케이션 DB  > 공공시설,지역정보  > 전주시,"적의 항공기 공습이나 대포, 미사일 따위의 공격을 피하기 위하여 땅속에 파 놓은 굴이나 구덩이.",
1343,임실군_신기리(폐가) [5],로케이션 DB  > 주거/업무시설  > 주거시설,지역정보  > 임실군,임실군 신기리에 있는 폐가.,
1341,완주군_아원고택 [62],로케이션 DB  > 생활/영업시설  > 숙박시설,지역정보  > 완주군,"전통한옥과 누드 콘크리트 건물을 아우르는 문화공간으로 한옥체험,숙박과 다도 등 예절 교육이 가능하다.",
1339,순창군_구미리(한옥집) 1 [2],로케이션 DB  > 주거/업무시설  > 주거시설,지역정보  > 순창군,순창군 구미리에 있는 한옥.,
1338,부안군_수성당 [15],로케이션 DB  > 전통문화시설  > 유형문화재,지역정보  > 부안군,"1974년 9월 27일 전라북도유형문화재 제58호로 지정되었다. 이 지방의 해안마을에 유일하게 남아 있는 마을의 공동 신앙소로, 건평 4평의 단칸 기와집이다. 서해를 다스리는 바다의 여신과 그의 딸 8자매를 함께 모신 제당이다.",
1337,전주시_전주제일고등학교 인근 언덕길 [9],로케이션 DB  > 도로/교통시설,지역정보  > 전주시,전주시 남노송동 제일고등학교 인근의 언덕길.,
1336,전주시_전주교도소~다사랑병원 간 도로 [18],로케이션 DB  > 도로/교통시설,지역정보  > 전주시,전주교도소~다사랑병원 간 도로 모습.,
1334,전주시_전북대학교 구정문 앞 거리 [14],로케이션 DB  > 도로/교통시설,지역정보  > 전주시,전주시 전북대학교 구정문 앞 거리와 골목 유흥가들이 모여 번잡한 모습이다.,
1333,전주시_전라북도어린이회관~전주동물원 도로 [18],로케이션 DB  > 도로/교통시설,지역정보  > 전주시,전라북도어린이회관과 전주동물원 사이의 비교적 넓고 한적한 도로.,
1332,전주시_용머리고개(완산동) [14],로케이션 DB  > 도로/교통시설,지역정보  > 전주시,완산동 용머리고개 근처 언덕길에 형성된 골목과 주택가.,
1330,전주시_서신동(거리) [3],로케이션 DB  > 도로/교통시설,지역정보  > 전주시,전주 서신동 도로 전경.,
1329,전주시_서부신시가지대로 [6],로케이션 DB  > 도로/교통시설,지역정보  > 전주시,전주 서부신시가지에 새로 난 대로.,
1328,전주시_백제로(롯데백화점 부근 도로) [8],로케이션 DB  > 도로/교통시설,지역정보  > 전주시,대규모 건물들이 늘어서 있으며 전주에서 차량이 가장 활발하게 움직이는 도로이기도 하다.,
1327,전주시_롯데백화점 전주점~전주덕진경찰서 도로 [20],로케이션 DB  > 도로/교통시설,지역정보  > 전주시,전주롯데백화점과 전주덕진경찰서 간 대로.,
1326,전주시_고사동 기린오피스텔~구F샾 사거리 [8],로케이션 DB  > 도로/교통시설  > 차량도로  > 일반도로,지역정보  > 전주시,전주 시내 기린오피스텔 근처 거리의 모습.,
1325,완주군_소양 벚꽃길 [20],로케이션 DB  > 도로/교통시설,지역정보  > 완주군,"2km거리에 벚꽃나무들이 빼곡히 늘어서있다.
벚꽃이 만개하는 시기면 마치 환상의 나라에 있는 것 같은 아름다운 광경을 볼 수 있다.
(2008)",
1324,김제시_금산사IC [16],로케이션 DB  > 도로/교통시설,지역정보  > 김제시,김제시 금산사 IC. 작은 규모의 톨게이트.,
1323,군산시_극동사거리 [13],로케이션 DB  > 도로/교통시설,지역정보  > 군산시,군산 번화가 나운동 극동사거리 모습.,
1322,정읍시_정읍제3산업단지 [14],로케이션 DB  > 산업시설,지역정보  > 정읍시,"전북 서남권 중심지인 정읍 지역은 군산 및 군산공항과 군산신항으로부터 1시간 거리, 호남선 철도와 호남고속도로가 통과하고 있으며, 서해안고속도로가 15분 거리에 있는 등 접근성과 비교적 양호한 교통망을 갖추고 있다. 이러한 입지적 여건을 바탕으로 1978년부터 2003년까지 67만 여평에 이르는 1,2,3 산업단지가 조성되었다.",
1321,정읍시_정읍제2산업단지 [14],로케이션 DB  > 산업시설,지역정보  > 정읍시,"전북 서남권 중심지인 정읍 지역은 군산 및 군산공항과 군산신항으로부터 1시간 거리, 호남선 철도와 호남고속도로가 통과하고 있으며, 서해안고속도로가 15분 거리에 있는 등 접근성과 비교적 양호한 교통망을 갖추고 있다. 이러한 입지적 여건을 바탕으로 1978년부터 2003년까지 67만 여평에 이르는 1,2,3 산업단지가 조성되었다.",
1320,정읍시_(주)만수산업 [15],로케이션 DB  > 산업시설,지역정보  > 정읍시,정읍시 만수리에 있는 레미콘 제조 공장.,
1319,전주시_제일출판 [20],로케이션 DB  > 산업시설,지역정보  > 전주시,전주 팔복동 산업단지 내 출판사 윤전실 모습.,
1318,익산시_황등석재농공단지(황등농공단지) [20],로케이션 DB  > 산업시설,지역정보  > 익산시,익산시가 향토산업인 석재가공산업의 활성화를 위해 1992년 4만5천여평의 면적에 황등석재농공단지를 조성하였다. 원석(경계석/판석) 및 조경석 등을 직접 생산하고 가공하는 업체들이 입주해있다.,
1317,익산시_익산제1산업단지(익산국가산업단지) [20],로케이션 DB  > 산업시설,지역정보  > 익산시,"익산 신흥동 일대 산업단지의 도로와 풍경. 섬유가공·피혁가공·식품·귀금속가공 등 주로 경공업 공장이 입지해 있고, 미국·일본·독일 등과의 합작 투자공장이 많다. 제1산업단지 내에 있는 귀금속단지는 국내 최초로 조성된 단지이다. 총 166개의 업체가 있다.",
1316,익산시_용왕석재단지 [20],로케이션 DB  > 산업시설,지역정보  > 전주시,익산은 지하자원으로 석회석과 고령토가 생산된다. 예로부터 이곳에서 많이 생산되는 질 좋은 화강암을 원료로 한 석재가공산업이 발달하였다. 함열에 자리잡은 용암석재단지의 모습.,
1315,익산시_성원가설산업 [5],로케이션 DB  > 산업시설,지역정보  > 익산시,익산시 덕기동에 있는 건축 관련 산업 시설.,
1313,김제시_김제중소지방산업단지(김제순동산업단지) [12],로케이션 DB  > 산업시설,지역정보  > 김제시,"김제시 순동에 있는 일반산업단지. 주로 농업용 기계, 음식물 제조, 자동차부품 및 도장 업체들이 입주해 있다.",
1312,김제시_황산농공단지 [7],로케이션 DB  > 산업시설  > 공장관련시설,지역정보  > 김제시,"김제시 황산면 용마리에 있는 농공단지. 주로 목재·종이, 음식품 제조, 운송장비, 1차금속 등의 업체들이 입주해 있다.",
1311,김제시_월촌농공단지 [14],로케이션 DB  > 산업시설  > 공장관련시설,지역정보  > 김제시,"김제시 연정동에 있는 농공단지. 주로 목재·종이, 음식품 제조, 운송장비, 석유화학 등의 업체들이 입주해 있다. 2008년 9월 현재 하이랜드(주), 엘림(주), 세미니스코리아, 일신산업(주), 하삼축산(주), 삼진산업(주), 태하케미칼(주), 광명콘크리트(유), 명원테크(주) 등 17개 업체가 입주해 있으며, 이 중 가동 업체는 15개이다.",
1310,김제시_봉황농공단지 [13],로케이션 DB  > 산업시설  > 공장관련시설,지역정보  > 김제시,"김제시 오정동에 있는 농공단지. 주로 섬유의복, 전기전자, 조립금속, 석유화학, 음식품 제조, 운송장비, 비금속 등의 업체들이 입주해 있다.",
1309,김제시_만경농공단지 [17],로케이션 DB  > 산업시설  > 공장관련시설,지역정보  > 김제시,"만경농공단지는 서해안 고속도로와 연계되어 산업단지로서 입지 조건이 좋으며, 철도와 도로, 항만 등 교통의 요충지에 위치해 있어 입주 업체들의 물류비 절감에 도움이 되는 등 대외 경쟁력 확보가 가능한 농공단지로 평가받고 있다.",
1308,김제시_대동농공단지 [17],로케이션 DB  > 산업시설  > 공장관련시설,지역정보  > 김제시,대동전문농공단지는 김제-군산 간 국도와 서해안고속도로에서 승용차 편으로 5~10분 거리에 있는 등 교통 입지가 뛰어난 것으로 평가되고 있다.,
1307,군산시_풍일목재 [20],로케이션 DB  > 산업시설  > 공장관련시설,지역정보  > 군산시,"군산시 오식도동 위치. 목재 전문업체, 방부목, 합판, 제재목 등 제품 생산 공장.",
1306,군산시_태진목재 [17],로케이션 DB  > 산업시설  > 공장관련시설,지역정보  > 군산시,군산시 오식도동에 있는 목재 공장. 표면가공목재 및 특정 목적용 제재목 제조업.,
